id,status,amount,updated_at
MLB2799496796,paused,0,2024-01-25T13:17:08.862Z
MLB2799466983,paused,0,2024-01-25T13:17:09.229Z
MLB2799460853,paused,0,2024-01-25T13:17:09.612Z
MLB2799448441,paused,0,2024-01-25T13:17:09.995Z
MLB2799460855,paused,0,2024-01-25T13:17:10.379Z
MLB2799471920,paused,0,2024-01-25T13:17:10.832Z
MLB2800607089,paused,0,2024-01-25T13:17:11.247Z
MLB2800486163,paused,0,2024-01-25T13:17:11.625Z
MLB2800670549,paused,0,2024-01-25T13:17:11.997Z
MLB2800625314,paused,0,2024-01-25T13:17:12.377Z
MLB2800600285,paused,0,2024-01-25T13:17:12.733Z
MLB2800625326,paused,0,2024-01-25T13:17:13.117Z
MLB2800606416,paused,0,2024-01-25T13:17:13.503Z
MLB2800461015,paused,0,2024-01-25T13:17:13.907Z
MLB2800587907,paused,0,2024-01-25T13:17:14.272Z
MLB2800587945,paused,0,2024-01-25T13:17:14.643Z
MLB2800498231,paused,0,2024-01-25T13:17:15.021Z
MLB2800600324,paused,0,2024-01-25T13:17:15.426Z
MLB2800491839,paused,0,2024-01-25T13:17:15.814Z
MLB2800461057,paused,0,2024-01-25T13:17:16.186Z
MLB2800491832,paused,0,2024-01-25T13:17:16.570Z
MLB2800461020,paused,0,2024-01-25T13:17:16.932Z
MLB2800724827,paused,0,2024-01-25T13:17:17.299Z
MLB2800630858,paused,0,2024-01-25T13:17:17.685Z
MLB2800725164,paused,0,2024-01-25T13:17:18.057Z
MLB2800743397,paused,0,2024-01-25T13:17:18.424Z
MLB2800749185,paused,0,2024-01-25T13:17:18.807Z
MLB2800686672,paused,0,2024-01-25T13:17:19.177Z
MLB2800681015,paused,0,2024-01-25T13:17:19.546Z
MLB2800497961,paused,0,2024-01-25T13:17:19.910Z
MLB2800460799,paused,0,2024-01-25T13:17:20.283Z
MLB2800604867,paused,0,2024-01-25T13:17:20.677Z
MLB2800748543,paused,0,2024-01-25T13:17:21.067Z
MLB2800724317,paused,0,2024-01-25T13:17:21.455Z
MLB2800748678,paused,0,2024-01-25T13:17:21.814Z
MLB2800679863,paused,0,2024-01-25T13:17:22.229Z
MLB2800742954,paused,0,2024-01-25T13:17:22.615Z
MLB2800673798,paused,0,2024-01-25T13:17:23.212Z
MLB2800723697,paused,0,2024-01-25T13:17:23.730Z
MLB2800685130,paused,0,2024-01-25T13:17:24.114Z
MLB2800673993,paused,0,2024-01-25T13:17:44.769Z
MLB2799500705,paused,0,2024-01-25T13:17:45.253Z
MLB2799490818,paused,0,2024-01-25T13:17:45.652Z
MLB2799938353,paused,0,2024-01-25T13:17:46.026Z
MLB2799484105,paused,0,2024-01-25T13:17:46.392Z
MLB2799471804,paused,0,2024-01-25T13:17:46.764Z
MLB2799466976,paused,0,2024-01-25T13:17:47.159Z
MLB2799448341,paused,0,2024-01-25T13:17:47.846Z
MLB2800486038,paused,0,2024-01-25T13:17:48.233Z
MLB2800625828,paused,0,2024-01-25T13:17:48.595Z
MLB2800492311,paused,0,2024-01-25T13:17:48.947Z
MLB2800606929,paused,0,2024-01-25T13:17:49.309Z
MLB2800606930,paused,0,2024-01-25T13:17:49.690Z
MLB2800455914,paused,0,2024-01-25T13:17:50.071Z
MLB2800588416,paused,0,2024-01-25T13:17:50.434Z
MLB2800492337,paused,0,2024-01-25T13:17:50.802Z
MLB2800498760,paused,0,2024-01-25T13:17:51.215Z
MLB2800461578,paused,0,2024-01-25T13:17:51.596Z
MLB2800491254,paused,0,2024-01-25T13:17:51.970Z
MLB2800485002,paused,0,2024-01-25T13:17:52.344Z
MLB2800749065,paused,0,2024-01-25T13:17:52.724Z
MLB2800738005,paused,0,2024-01-25T13:17:53.126Z
MLB2800681227,paused,0,2024-01-25T13:17:53.522Z
MLB2800725372,paused,0,2024-01-25T13:17:54.028Z
MLB2800737953,paused,0,2024-01-25T13:17:54.404Z
MLB2800686808,paused,0,2024-01-25T13:17:54.799Z
MLB2800611729,paused,0,2024-01-25T13:17:55.169Z
MLB2800680873,paused,0,2024-01-25T13:18:15.869Z
MLB2800675064,paused,0,2024-01-25T13:18:16.208Z
MLB2800630605,paused,0,2024-01-25T13:18:16.659Z
MLB2800724647,paused,0,2024-01-25T13:18:17.084Z
MLB2800630598,paused,0,2024-01-25T13:18:17.528Z
MLB2800724676,paused,0,2024-01-25T13:18:17.889Z
MLB2800680788,paused,0,2024-01-25T13:18:18.271Z
MLB2800630449,paused,0,2024-01-25T13:18:18.634Z
MLB2799490016,paused,0,2024-01-25T13:18:19.003Z
MLB2799466218,paused,0,2024-01-25T13:18:19.381Z
MLB2799453747,paused,0,2024-01-25T13:18:19.763Z
MLB2799447636,paused,0,2024-01-25T13:18:20.149Z
MLB2799435102,paused,0,2024-01-25T13:18:20.524Z
MLB2799471269,paused,0,2024-01-25T13:18:20.910Z
MLB2799471221,paused,0,2024-01-25T13:18:21.303Z
MLB2799440743,paused,0,2024-01-25T13:18:21.739Z
MLB2800499205,paused,0,2024-01-25T13:18:22.101Z
MLB2800486501,paused,0,2024-01-25T13:18:22.489Z
MLB2800486498,paused,0,2024-01-25T13:18:22.887Z
MLB2800462033,paused,0,2024-01-25T13:18:23.269Z
MLB2800467585,paused,0,2024-01-25T13:18:23.720Z
MLB2800492772,paused,0,2024-01-25T13:18:24.171Z
MLB2800462031,paused,0,2024-01-25T13:18:24.530Z
MLB2800486505,paused,0,2024-01-25T13:18:24.907Z
MLB2800492778,paused,0,2024-01-25T13:18:25.271Z
MLB2800607420,paused,0,2024-01-25T13:18:25.635Z
MLB2800485157,paused,0,2024-01-25T13:18:25.985Z
MLB2800466229,paused,0,2024-01-25T13:18:26.339Z
MLB2800491426,paused,0,2024-01-25T13:18:26.764Z
MLB2800599947,paused,0,2024-01-25T13:18:27.144Z
MLB2800625006,paused,0,2024-01-25T13:18:27.564Z
MLB2800497879,paused,0,2024-01-25T13:18:28.037Z
MLB2800599973,paused,0,2024-01-25T13:18:28.461Z
MLB2800587565,paused,0,2024-01-25T13:18:28.832Z
MLB2800599950,paused,0,2024-01-25T13:18:29.216Z
MLB2800497881,paused,0,2024-01-25T13:18:29.589Z
MLB2800466242,paused,0,2024-01-25T13:18:29.971Z
MLB2800485166,paused,0,2024-01-25T13:18:30.407Z
MLB2800485168,paused,0,2024-01-25T13:18:30.764Z
MLB2800454746,paused,0,2024-01-25T13:18:31.133Z
MLB2800599660,paused,0,2024-01-25T13:18:31.519Z
MLB2800497605,paused,0,2024-01-25T13:18:31.903Z
MLB2800587280,paused,0,2024-01-25T13:18:32.260Z
MLB2800454753,paused,0,2024-01-25T13:18:32.643Z
MLB2800460412,paused,0,2024-01-25T13:18:33.073Z
MLB2800454759,paused,0,2024-01-25T13:18:33.438Z
MLB2800599668,paused,0,2024-01-25T13:18:33.830Z
MLB2800497614,paused,0,2024-01-25T13:18:34.285Z
MLB2800465949,paused,0,2024-01-25T13:18:34.666Z
MLB2800599667,paused,0,2024-01-25T13:18:35.010Z
MLB2800605817,paused,0,2024-01-25T13:18:35.362Z
MLB2800587285,paused,0,2024-01-25T13:18:35.837Z
MLB2800465950,paused,0,2024-01-25T13:18:36.217Z
MLB2800465941,paused,0,2024-01-25T13:18:36.610Z
MLB2800587283,paused,0,2024-01-25T13:18:37.063Z
MLB2800605821,paused,0,2024-01-25T13:18:37.434Z
MLB2800454756,paused,0,2024-01-25T13:18:37.885Z
MLB2800605811,paused,0,2024-01-25T13:18:38.285Z
MLB2800497566,paused,0,2024-01-25T13:18:38.659Z
MLB2800611871,paused,0,2024-01-25T13:18:39.132Z
MLB2800675430,paused,0,2024-01-25T13:18:39.524Z
MLB2800737730,paused,0,2024-01-25T13:18:39.926Z
MLB2800680492,paused,0,2024-01-25T13:18:40.381Z
MLB2800605356,paused,0,2024-01-25T13:18:40.788Z
MLB2799454724,paused,0,2024-01-25T13:18:41.144Z
MLB2799484919,paused,0,2024-01-25T13:18:41.607Z
MLB2799484577,paused,0,2024-01-25T13:18:41.963Z
MLB2800588588,paused,0,2024-01-25T13:18:42.309Z
MLB2800737193,paused,0,2024-01-25T13:18:42.688Z
MLB2800686093,paused,0,2024-01-25T13:19:03.373Z
MLB2800737796,paused,0,2024-01-25T13:19:03.769Z
MLB2800605468,paused,0,2024-01-25T13:19:04.217Z
MLB2800680759,paused,0,2024-01-25T13:19:04.599Z
MLB2800605325,paused,0,2024-01-25T13:19:04.978Z
MLB2800605475,paused,0,2024-01-25T13:19:05.360Z
MLB2800742790,paused,0,2024-01-25T13:19:05.842Z
MLB2800731434,paused,0,2024-01-25T13:19:06.257Z
MLB2800724768,paused,0,2024-01-25T13:19:06.672Z
MLB2800680474,paused,0,2024-01-25T13:19:07.064Z
MLB2800742869,paused,0,2024-01-25T13:19:07.484Z
MLB2800630297,paused,0,2024-01-25T13:19:07.867Z
MLB2800611472,paused,0,2024-01-25T13:19:08.294Z
MLB2800680630,paused,0,2024-01-25T13:19:08.695Z
MLB2800686166,paused,0,2024-01-25T13:19:09.132Z
MLB2800675159,paused,0,2024-01-25T13:19:09.524Z
MLB2800610597,paused,0,2024-01-25T13:19:09.925Z
MLB2800730160,paused,0,2024-01-25T13:19:10.386Z
MLB2799472159,paused,0,2024-01-25T13:19:10.787Z
MLB2800491105,paused,0,2024-01-25T13:19:11.196Z
MLB2800725279,paused,0,2024-01-25T13:19:11.575Z
MLB2800605096,paused,0,2024-01-25T13:19:12.002Z
MLB2800723871,paused,0,2024-01-25T13:19:12.391Z
MLB2799484947,paused,0,2024-01-25T13:19:12.751Z
MLB2799489496,paused,0,2024-01-25T13:19:13.124Z
MLB2800605085,paused,0,2024-01-25T13:19:13.511Z
MLB2800686010,paused,0,2024-01-25T13:19:13.932Z
MLB2800685742,paused,0,2024-01-25T13:19:14.302Z
MLB2800611011,paused,0,2024-01-25T13:19:14.694Z
MLB2800724402,paused,0,2024-01-25T13:19:15.152Z
MLB2800724406,paused,0,2024-01-25T13:19:15.574Z
MLB2800736806,paused,0,2024-01-25T13:19:15.965Z
MLB2800675722,paused,0,2024-01-25T13:19:16.354Z
MLB2799269397,paused,0,2024-01-25T13:19:16.737Z
MLB2799269109,paused,0,2024-01-25T13:19:17.215Z
MLB2799270858,paused,0,2024-01-25T13:19:17.593Z
MLB2799206591,paused,0,2024-01-25T13:19:18.019Z
MLB2799242576,paused,0,2024-01-25T13:19:18.417Z
MLB2799250020,paused,0,2024-01-25T13:19:18.792Z
MLB2799243053,paused,0,2024-01-25T13:19:19.169Z
MLB2799154141,paused,0,2024-01-25T13:19:19.568Z
MLB2799294456,paused,0,2024-01-25T13:19:19.974Z
MLB2799204035,paused,0,2024-01-25T13:19:20.390Z
MLB2799254915,paused,0,2024-01-25T13:19:20.794Z
MLB2799268858,paused,0,2024-01-25T13:19:21.214Z
MLB2799286122,paused,0,2024-01-25T13:19:21.604Z
MLB2799194151,paused,0,2024-01-25T13:19:22.004Z
MLB2799243328,paused,0,2024-01-25T13:19:22.443Z
MLB2799286521,paused,0,2024-01-25T13:19:22.822Z
MLB2799286847,paused,0,2024-01-25T13:19:23.243Z
MLB2799275946,paused,0,2024-01-25T13:19:23.586Z
MLB2799271075,paused,0,2024-01-25T13:19:23.939Z
MLB2799287131,paused,0,2024-01-25T13:19:24.390Z
MLB2799276255,paused,0,2024-01-25T13:19:24.774Z
MLB2799264760,paused,0,2024-01-25T13:19:25.153Z
MLB2799243653,paused,0,2024-01-25T13:19:25.573Z
MLB2799273861,paused,0,2024-01-25T13:19:25.944Z
MLB2799187771,paused,0,2024-01-25T13:19:26.311Z
MLB2799186669,paused,0,2024-01-25T13:19:26.661Z
MLB2799168912,paused,0,2024-01-25T13:19:47.295Z
MLB2799155542,paused,0,2024-01-25T13:19:47.738Z
MLB2799161747,paused,0,2024-01-25T13:19:48.078Z
MLB2799203641,paused,0,2024-01-25T13:19:48.528Z
MLB2799242326,paused,0,2024-01-25T13:19:48.937Z
MLB2799149150,paused,0,2024-01-25T13:19:49.263Z
MLB2799269491,paused,0,2024-01-25T13:19:49.614Z
MLB2799268433,paused,0,2024-01-25T13:19:50.062Z
MLB2799148080,paused,0,2024-01-25T13:19:50.453Z
MLB2799256636,paused,0,2024-01-25T13:19:50.793Z
MLB2799247382,paused,0,2024-01-25T13:19:51.133Z
MLB2799155580,paused,0,2024-01-25T13:19:51.480Z
MLB2799256126,paused,0,2024-01-25T13:19:51.844Z
MLB2799267551,paused,0,2024-01-25T13:19:52.204Z
MLB2799250586,paused,0,2024-01-25T13:19:52.588Z
MLB2799179867,paused,0,2024-01-25T13:19:52.959Z
MLB2799250923,paused,0,2024-01-25T13:19:53.327Z
MLB2799230547,paused,0,2024-01-25T13:19:53.689Z
MLB2799299891,paused,0,2024-01-25T13:19:54.167Z
MLB2799276166,paused,0,2024-01-25T13:19:54.517Z
MLB2799250290,paused,0,2024-01-25T13:19:54.905Z
MLB2799230262,paused,0,2024-01-25T13:19:55.274Z
MLB2799161690,paused,0,2024-01-25T13:19:55.702Z
MLB2799229994,paused,0,2024-01-25T13:19:56.122Z
MLB2799167731,paused,0,2024-01-25T13:19:56.466Z
MLB2799256456,paused,0,2024-01-25T13:19:56.831Z
MLB2799243077,paused,0,2024-01-25T13:19:57.151Z
MLB2799267743,paused,0,2024-01-25T13:19:57.496Z
MLB2799229688,paused,0,2024-01-25T13:19:57.830Z
MLB2799229748,paused,0,2024-01-25T13:19:58.220Z
MLB2799199819,paused,0,2024-01-25T13:19:58.612Z
MLB2799262816,paused,0,2024-01-25T13:19:59.075Z
MLB2799256321,paused,0,2024-01-25T13:19:59.489Z
MLB2799269409,paused,0,2024-01-25T13:19:59.880Z
MLB2799287230,paused,0,2024-01-25T13:20:00.295Z
MLB2799244517,paused,0,2024-01-25T13:20:00.703Z
MLB2799231909,paused,0,2024-01-25T13:20:01.213Z
MLB2799299272,paused,0,2024-01-25T13:20:01.629Z
MLB2799232442,paused,0,2024-01-25T13:20:01.989Z
MLB2799251756,paused,0,2024-01-25T13:20:02.447Z
MLB2799233022,paused,0,2024-01-25T13:20:02.791Z
MLB2799244251,paused,0,2024-01-25T13:20:03.201Z
MLB2799250623,paused,0,2024-01-25T13:20:03.544Z
MLB2799273904,paused,0,2024-01-25T13:20:03.900Z
MLB2799248567,paused,0,2024-01-25T13:20:04.308Z
MLB2799242835,paused,0,2024-01-25T13:20:04.719Z
MLB2799267832,paused,0,2024-01-25T13:20:05.117Z
MLB2799199721,paused,0,2024-01-25T13:20:05.505Z
MLB2799230161,paused,0,2024-01-25T13:20:05.897Z
MLB2799267391,paused,0,2024-01-25T13:20:06.338Z
MLB2799154201,paused,0,2024-01-25T13:20:06.728Z
MLB2799148069,paused,0,2024-01-25T13:20:07.055Z
MLB2799184384,paused,0,2024-01-25T13:20:07.478Z
MLB2799179505,paused,0,2024-01-25T13:20:07.858Z
MLB2799154445,paused,0,2024-01-25T13:20:08.319Z
MLB2799261839,paused,0,2024-01-25T13:20:08.684Z
MLB2799249492,paused,0,2024-01-25T13:20:09.078Z
MLB2799174209,paused,0,2024-01-25T13:20:09.504Z
MLB2799267346,paused,0,2024-01-25T13:20:09.872Z
MLB2799199727,paused,0,2024-01-25T13:20:10.243Z
MLB2799185792,paused,0,2024-01-25T13:20:10.724Z
MLB2799185724,paused,0,2024-01-25T13:20:11.079Z
MLB2799200542,paused,0,2024-01-25T13:20:11.458Z
MLB2799207036,paused,0,2024-01-25T13:20:11.828Z
MLB2799250717,paused,0,2024-01-25T13:20:12.209Z
MLB2799231970,paused,0,2024-01-25T13:20:12.603Z
MLB2799229885,paused,0,2024-01-25T13:20:12.968Z
MLB2799199105,paused,0,2024-01-25T13:20:13.327Z
MLB2799248716,paused,0,2024-01-25T13:20:13.700Z
MLB2799229924,paused,0,2024-01-25T13:20:14.091Z
MLB2799200137,paused,0,2024-01-25T13:20:14.471Z
MLB2799202933,paused,0,2024-01-25T13:20:14.818Z
MLB2799196465,paused,0,2024-01-25T13:20:15.186Z
MLB2799167036,paused,0,2024-01-25T13:20:15.599Z
MLB2799154715,paused,0,2024-01-25T13:20:16.027Z
MLB2799179983,paused,0,2024-01-25T13:20:16.390Z
MLB2799173553,paused,0,2024-01-25T13:20:16.771Z
MLB2799173614,paused,0,2024-01-25T13:20:17.192Z
MLB2799190856,paused,0,2024-01-25T13:20:17.591Z
MLB2799191043,paused,0,2024-01-25T13:20:17.961Z
MLB2799161127,paused,0,2024-01-25T13:20:18.424Z
MLB2799154882,paused,0,2024-01-25T13:20:18.758Z
MLB2799191236,paused,0,2024-01-25T13:20:19.130Z
MLB2799267457,paused,0,2024-01-25T13:20:19.571Z
MLB2799154968,paused,0,2024-01-25T13:20:19.972Z
MLB2799148807,paused,0,2024-01-25T13:20:20.359Z
MLB2799173815,paused,0,2024-01-25T13:20:20.767Z
MLB2799161294,paused,0,2024-01-25T13:20:21.207Z
MLB2799203231,paused,0,2024-01-25T13:20:21.581Z
MLB2799191446,paused,0,2024-01-25T13:20:21.986Z
MLB2799148917,paused,0,2024-01-25T13:20:42.691Z
MLB2799173984,paused,0,2024-01-25T13:20:43.085Z
MLB2799148839,paused,0,2024-01-25T13:20:43.519Z
MLB2799203292,paused,0,2024-01-25T13:20:43.932Z
MLB2799154859,paused,0,2024-01-25T13:20:44.300Z
MLB2799148877,paused,0,2024-01-25T13:20:44.668Z
MLB2799173919,paused,0,2024-01-25T13:20:45.021Z
MLB2799167396,paused,0,2024-01-25T13:20:45.397Z
MLB2799185402,paused,0,2024-01-25T13:20:45.745Z
MLB2799174147,paused,0,2024-01-25T13:20:46.106Z
MLB2799197224,paused,0,2024-01-25T13:20:46.489Z
MLB2799161528,paused,0,2024-01-25T13:20:46.875Z
MLB2799155179,paused,0,2024-01-25T13:20:47.244Z
MLB2799155247,paused,0,2024-01-25T13:20:47.604Z
MLB2799203902,paused,0,2024-01-25T13:20:47.980Z
MLB2799185243,paused,0,2024-01-25T13:20:48.354Z
MLB2799197101,paused,0,2024-01-25T13:20:48.752Z
MLB2799174011,paused,0,2024-01-25T13:20:49.090Z
MLB2799174098,paused,0,2024-01-25T13:20:49.515Z
MLB2799161501,paused,0,2024-01-25T13:20:49.873Z
MLB2799155233,paused,0,2024-01-25T13:20:50.236Z
MLB2799197324,paused,0,2024-01-25T13:20:50.604Z
MLB2799167594,paused,0,2024-01-25T13:20:50.966Z
MLB2799197350,paused,0,2024-01-25T13:20:51.347Z
MLB2799191482,paused,0,2024-01-25T13:20:51.719Z
MLB2799180500,paused,0,2024-01-25T13:20:52.079Z
MLB2799149127,paused,0,2024-01-25T13:20:52.452Z
MLB2799167669,paused,0,2024-01-25T13:20:52.823Z
MLB2799206475,paused,0,2024-01-25T13:20:53.205Z
MLB2799254692,paused,0,2024-01-25T13:20:53.566Z
MLB2799243655,paused,0,2024-01-25T13:20:53.946Z
MLB2799199770,paused,0,2024-01-25T13:20:54.316Z
MLB2799203416,paused,0,2024-01-25T13:20:54.681Z
MLB2799180805,paused,0,2024-01-25T13:20:55.047Z
MLB2799206665,paused,0,2024-01-25T13:20:55.433Z
MLB2799242910,paused,0,2024-01-25T13:21:16.104Z
MLB2799261898,paused,0,2024-01-25T13:21:16.506Z
MLB2799200829,paused,0,2024-01-25T13:21:16.927Z
MLB2799149436,paused,0,2024-01-25T13:21:17.304Z
MLB2799261180,paused,0,2024-01-25T13:21:17.736Z
MLB2799206513,paused,0,2024-01-25T13:21:18.110Z
MLB2799194584,paused,0,2024-01-25T13:21:18.471Z
MLB2799229960,paused,0,2024-01-25T13:21:18.833Z
MLB2799261840,paused,0,2024-01-25T13:21:19.196Z
MLB2799229717,paused,0,2024-01-25T13:21:19.684Z
MLB2799199787,paused,0,2024-01-25T13:21:20.074Z
MLB2799267883,paused,0,2024-01-25T13:21:20.523Z
MLB2799206727,paused,0,2024-01-25T13:21:20.884Z
MLB2799230086,paused,0,2024-01-25T13:21:21.263Z
MLB2799187673,paused,0,2024-01-25T13:21:21.635Z
MLB2799249581,paused,0,2024-01-25T13:21:21.981Z
MLB2799255227,paused,0,2024-01-25T13:21:22.437Z
MLB2799230104,paused,0,2024-01-25T13:21:22.860Z
MLB2799255429,paused,0,2024-01-25T13:21:43.491Z
MLB2799194543,paused,0,2024-01-25T13:21:43.954Z
MLB2799267586,paused,0,2024-01-25T13:21:44.359Z
MLB2799206725,paused,0,2024-01-25T13:21:44.749Z
MLB2799286093,paused,0,2024-01-25T13:21:45.130Z
MLB2799273406,paused,0,2024-01-25T13:21:45.520Z
MLB2799207125,paused,0,2024-01-25T13:21:45.970Z
MLB2799194557,paused,0,2024-01-25T13:21:46.420Z
MLB2799264567,paused,0,2024-01-25T13:21:46.762Z
MLB2799262001,paused,0,2024-01-25T13:21:47.138Z
MLB2799268990,paused,0,2024-01-25T13:21:47.512Z
MLB2799269044,paused,0,2024-01-25T13:21:47.867Z
MLB2799268812,paused,0,2024-01-25T13:21:48.216Z
MLB2799268991,paused,0,2024-01-25T13:21:48.575Z
MLB2799249692,paused,0,2024-01-25T13:21:48.936Z
MLB2799243627,paused,0,2024-01-25T13:21:49.290Z
MLB2799274163,paused,0,2024-01-25T13:21:49.666Z
MLB2799231610,paused,0,2024-01-25T13:21:50.016Z
MLB2799250597,paused,0,2024-01-25T13:21:50.503Z
MLB2799244168,paused,0,2024-01-25T13:21:50.936Z
MLB2799207521,paused,0,2024-01-25T13:21:51.398Z
MLB2799269084,paused,0,2024-01-25T13:21:51.776Z
MLB2799286723,paused,0,2024-01-25T13:21:52.152Z
MLB2799250632,paused,0,2024-01-25T13:21:52.566Z
MLB2799274550,paused,0,2024-01-25T13:21:52.949Z
MLB2799274478,paused,0,2024-01-25T13:21:53.264Z
MLB2799287359,paused,0,2024-01-25T13:21:53.590Z
MLB2799257043,paused,0,2024-01-25T13:21:53.933Z
MLB2799231963,paused,0,2024-01-25T13:21:54.309Z
MLB2799270207,paused,0,2024-01-25T13:21:54.675Z
MLB2799287900,paused,0,2024-01-25T13:21:55.019Z
MLB2799275840,paused,0,2024-01-25T13:21:55.387Z
MLB2799288778,paused,0,2024-01-25T13:21:55.744Z
MLB2799271118,paused,0,2024-01-25T13:21:56.119Z
MLB2799207123,paused,0,2024-01-25T13:21:56.519Z
MLB2799155803,paused,0,2024-01-25T13:21:56.884Z
MLB2799174686,paused,0,2024-01-25T13:21:57.266Z
MLB2799229488,paused,0,2024-01-25T13:21:57.668Z
MLB2799197782,paused,0,2024-01-25T13:21:58.037Z
MLB2799174622,paused,0,2024-01-25T13:21:58.420Z
MLB2799248598,paused,0,2024-01-25T13:21:58.763Z
MLB2799206418,paused,0,2024-01-25T13:21:59.173Z
MLB2799249415,paused,0,2024-01-25T13:21:59.556Z
MLB2799255181,paused,0,2024-01-25T13:21:59.916Z
MLB2799230210,paused,0,2024-01-25T13:22:00.305Z
MLB2799267807,paused,0,2024-01-25T13:22:00.668Z
MLB2799200587,paused,0,2024-01-25T13:22:01.035Z
MLB2799207149,paused,0,2024-01-25T13:22:01.447Z
MLB2799273514,paused,0,2024-01-25T13:22:01.835Z
MLB2799243629,paused,0,2024-01-25T13:22:02.190Z
MLB2799286451,paused,0,2024-01-25T13:22:02.567Z
MLB2799286186,paused,0,2024-01-25T13:22:02.986Z
MLB2799268733,paused,0,2024-01-25T13:22:03.352Z
MLB2799273523,paused,0,2024-01-25T13:22:03.783Z
MLB2799262163,paused,0,2024-01-25T13:22:04.142Z
MLB2799207801,paused,0,2024-01-25T13:22:04.494Z
MLB2799207545,paused,0,2024-01-25T13:22:04.941Z
MLB2799256141,paused,0,2024-01-25T13:22:05.308Z
MLB2799256891,paused,0,2024-01-25T13:22:05.680Z
MLB2799231914,paused,0,2024-01-25T13:22:06.038Z
MLB2799244634,paused,0,2024-01-25T13:22:06.387Z
MLB2799270499,paused,0,2024-01-25T13:22:06.768Z
MLB2799207926,paused,0,2024-01-25T13:22:07.138Z
MLB2799274305,paused,0,2024-01-25T13:22:07.517Z
MLB2799256492,paused,0,2024-01-25T13:22:07.917Z
MLB2799286901,paused,0,2024-01-25T13:22:08.293Z
MLB2799250431,paused,0,2024-01-25T13:22:08.721Z
MLB2799269242,paused,0,2024-01-25T13:22:09.082Z
MLB2799244063,paused,0,2024-01-25T13:22:09.487Z
MLB2799292613,paused,0,2024-01-25T13:22:09.851Z
MLB2799231431,paused,0,2024-01-25T13:22:10.243Z
MLB2799250436,paused,0,2024-01-25T13:22:10.732Z
MLB2799207933,paused,0,2024-01-25T13:22:11.095Z
MLB2799231417,paused,0,2024-01-25T13:22:11.428Z
MLB2799286916,paused,0,2024-01-25T13:22:11.807Z
MLB2799262879,paused,0,2024-01-25T13:22:12.205Z
MLB2799207940,paused,0,2024-01-25T13:22:12.583Z
MLB2799286912,paused,0,2024-01-25T13:22:12.929Z
MLB2799242804,paused,0,2024-01-25T13:22:13.309Z
MLB2799188427,paused,0,2024-01-25T13:22:13.701Z
MLB2799267968,paused,0,2024-01-25T13:22:14.077Z
MLB2799194806,paused,0,2024-01-25T13:22:14.439Z
MLB2799261836,paused,0,2024-01-25T13:22:14.839Z
MLB2799242881,paused,0,2024-01-25T13:22:15.246Z
MLB2799194591,paused,0,2024-01-25T13:22:15.598Z
MLB2799273008,paused,0,2024-01-25T13:22:16.012Z
MLB2799192589,paused,0,2024-01-25T13:22:16.382Z
MLB2799168694,paused,0,2024-01-25T13:22:16.736Z
MLB2799247164,paused,0,2024-01-25T13:22:17.088Z
MLB2799204634,paused,0,2024-01-25T13:22:17.469Z
MLB2799273149,paused,0,2024-01-25T13:22:17.836Z
MLB2799200800,paused,0,2024-01-25T13:22:18.195Z
MLB2799273068,paused,0,2024-01-25T13:22:18.574Z
MLB2799250259,paused,0,2024-01-25T13:22:18.974Z
MLB2799250239,paused,0,2024-01-25T13:22:19.322Z
MLB2799287103,paused,0,2024-01-25T13:22:39.958Z
MLB2799292906,paused,0,2024-01-25T13:22:40.362Z
MLB2799300254,paused,0,2024-01-25T13:22:40.743Z
MLB2799245699,paused,0,2024-01-25T13:22:41.109Z
MLB2799252173,paused,0,2024-01-25T13:22:41.465Z
MLB2799270933,paused,0,2024-01-25T13:22:41.835Z
MLB2799247684,paused,0,2024-01-25T13:22:42.207Z
MLB2799009838,paused,0,2024-01-25T13:22:42.582Z
MLB2799071844,paused,0,2024-01-25T13:22:43.000Z
MLB2799026854,paused,0,2024-01-25T13:22:43.358Z
MLB2799091243,paused,0,2024-01-25T13:22:43.720Z
MLB2799009957,paused,0,2024-01-25T13:22:44.173Z
MLB2799098036,paused,0,2024-01-25T13:22:44.557Z
MLB2799104324,paused,0,2024-01-25T13:22:44.962Z
MLB2799027556,paused,0,2024-01-25T13:22:45.356Z
MLB2799003515,paused,0,2024-01-25T13:22:45.731Z
MLB2799072009,paused,0,2024-01-25T13:22:46.210Z
MLB2799033409,paused,0,2024-01-25T13:22:46.599Z
MLB2799097863,paused,0,2024-01-25T13:22:46.984Z
MLB2799004005,paused,0,2024-01-25T13:22:47.333Z
MLB2799033566,paused,0,2024-01-25T13:22:47.687Z
MLB2799010350,paused,0,2024-01-25T13:22:48.081Z
MLB2799065931,paused,0,2024-01-25T13:22:48.457Z
MLB2806102345,paused,0,2024-01-25T13:22:48.827Z
MLB2806051050,paused,0,2024-01-25T13:22:49.184Z
MLB2806089449,paused,0,2024-01-25T13:22:49.553Z
MLB2808853796,paused,0,2024-01-25T13:22:49.938Z
MLB2808915727,paused,0,2024-01-25T13:22:50.300Z
MLB2808921655,paused,0,2024-01-25T13:22:50.667Z
MLB2808878257,paused,0,2024-01-25T13:22:51.063Z
MLB2808933371,paused,0,2024-01-25T13:22:51.419Z
MLB2808915632,paused,0,2024-01-25T13:22:51.801Z
MLB2808872057,paused,0,2024-01-25T13:22:52.179Z
